"RG","TG","COEF","RE","absCOEF"
"PLSCR4_TNFRSF19","PLSCR4","TNFRSF19",5.79891273532516e-16,4.16626416734322e-18,5.79891273532516e-16
"FGF11_TNFRSF19","FGF11","TNFRSF19",0.967856573047096,0.00630813218231512,0.967856573047096
"CNTN2_TNFRSF19","CNTN2","TNFRSF19",0.00293649568224646,2.10974320478639e-05,0.00293649568224646
"ITGA2_ADORA2A","ITGA2","ADORA2A",0.969461444911666,0.00464879539707637,0.969461444911666
"IL13_ADORA2A","IL13","ADORA2A",1.52655665885959e-16,7.32019783389051e-19,1.52655665885959e-16
"ERBB4_PODXL","ERBB4","PODXL",0.969461444911666,0.00931186855671884,0.969461444911666
"KISS1R_LRRC4","KISS1R","LRRC4",0.969461444911665,0.00487055773614105,0.969461444911665
"ALCAM_LRRC4","ALCAM","LRRC4",4.54497550705923e-16,2.28338792972793e-18,4.54497550705923e-16
"GFRAL_SMO","GFRAL","SMO",0.969461444911666,0.00733294067466212,0.969461444911666
"CFH_PLD2","CFH","PLD2",0.000270179938970446,9.57001376452744e-06,0.000270179938970446
"ADORA2A_PLD2","ADORA2A","PLD2",0.977763454090113,0.00468860548159063,0.977763454090113
"TNFRSF11A_PLD2","TNFRSF11A","PLD2",-0.828691941030481,0.0061461079604807,0.828691941030481
"AHSG_PLD2","AHSG","PLD2",-4.63744440041555e-16,3.0136228528273e-18,4.63744440041555e-16
"ACE_PLD2","ACE","PLD2",0.969638625745626,0.0137030299037917,0.969638625745626
"ITGA2_PLD2","ITGA2","PLD2",7.6547420182635e-05,3.67062864099282e-07,7.6547420182635e-05
"IL13_PLD2","IL13","PLD2",4.16803800986092e-16,1.9986721510979e-18,4.16803800986092e-16
"INSR_PLD2","INSR","PLD2",-0.00773595510065038,5.02717640726364e-05,0.00773595510065038
"TBXA2R_CD68","TBXA2R","CD68",0.549437313363947,0.0047741550498524,0.549437313363947
"HFE_CD68","HFE","CD68",0.859666928113438,0.00690616444571298,0.859666928113438
"DCN_CD68","DCN","CD68",0.820214473214421,0.0651145333597024,0.820214473214421
"IFNGR1_CD68","IFNGR1","CD68",0.0072570561835522,0.00124361342620039,0.0072570561835522
"TNFRSF1B_CD68","TNFRSF1B","CD68",-0.00119051274016667,0.000726595570958426,0.00119051274016667
"DKK3_CD68","DKK3","CD68",0.981153598879948,0.0154104416588061,0.981153598879948
"CDON_CD68","CDON","CD68",0.0662597640870735,0.000246078886843625,0.0662597640870735
"TNFRSF1A_CD68","TNFRSF1A","CD68",-0.00208228034657709,0.000313802186085096,0.00208228034657709
"LMAN1_CD68","LMAN1","CD68",0.00472218874186219,0.00106430266857341,0.00472218874186219
"FBLN1_CD68","FBLN1","CD68",0.00495534363209105,8.81544541955606e-05,0.00495534363209105
"ITGAE_CD68","ITGAE","CD68",-0.00149313183891377,0.000388979026683552,0.00149313183891377
"GSTP1_CD68","GSTP1","CD68",0.00104727779969242,0.000792514335213735,0.00104727779969242
"CD59_CD68","CD59","CD68",-0.000251948702963626,5.22045971398009e-05,0.000251948702963626
"PILRA_CD68","PILRA","CD68",0.980775460814412,0.00742269188370263,0.980775460814412
"IL12RB1_CD68","IL12RB1","CD68",0.00367581898825847,0.000639018755765045,0.00367581898825847
"LGALS1_CD68","LGALS1","CD68",0.00114403207670669,0.00105221993567199,0.00114403207670669
"KCND1_CD68","KCND1","CD68",0.00030708145743128,2.46694966840668e-06,0.00030708145743128
"TNFRSF10A_CD68","TNFRSF10A","CD68",-0.00942590606470751,0.000301309196055444,0.00942590606470751
"PON2_CD68","PON2","CD68",-0.00380513782842563,0.000198281296696887,0.00380513782842563
"LAMA4_CD68","LAMA4","CD68",-0.811699098152643,0.0123295297752514,0.811699098152643
"ITGA4_CD68","ITGA4","CD68",-0.000695358229039126,0.00021031592863152,0.000695358229039126
"KISS1R_CD68","KISS1R","CD68",-0.945038426219858,0.00474785690749681,0.945038426219858
"MPL_CD68","MPL","CD68",0.000897046808448548,3.33149812878235e-06,0.000897046808448548
"ADGRB2_CD68","ADGRB2","CD68",0.990061959225165,0.00547712846947209,0.990061959225165
"PLAU_CD68","PLAU","CD68",0.872846134544744,0.00870688214681566,0.872846134544744
"ADGRE5_CD68","ADGRE5","CD68",-0.00164015657122235,0.00139258326442656,0.00164015657122235
"CANX_CD68","CANX","CD68",0.0024733851523085,0.000985393382378604,0.0024733851523085
"LRRC4_CD68","LRRC4","CD68",-0.000168988054694758,8.48993099652329e-07,0.000168988054694758
"APOE_CD68","APOE","CD68",-0.00226232371243771,0.000454232298398144,0.00226232371243771
"BST2_CD68","BST2","CD68",0.0014489331158067,0.000934455243406631,0.0014489331158067
"PTPRA_CD68","PTPRA","CD68",-0.00111223978945399,0.000275281853695832,0.00111223978945399
"LGR6_CD68","LGR6","CD68",-0.00227620606791216,3.52117920904688e-05,0.00227620606791216
"DSC3_CD68","DSC3","CD68",0.00441977971215656,1.64144030188859e-05,0.00441977971215656
"TLN1_CD68","TLN1","CD68",-0.000192375955588975,9.94172478100473e-05,0.000192375955588975
"ADAM10_CD68","ADAM10","CD68",-0.00161266769489807,0.000401857637344078,0.00161266769489807
"CXCL9_CD68","CXCL9","CD68",0.000929375541815033,1.56663350896941e-05,0.000929375541815033
"LMBR1L_CD68","LMBR1L","CD68",-0.00135173134174547,0.000136996655989427,0.00135173134174547
"ERBB2_CD68","ERBB2","CD68",0.935890602944764,0.0173796311737704,0.935890602944764
"COL6A1_CD68","COL6A1","CD68",-0.00153655239645633,4.98362599397464e-05,0.00153655239645633
"IFNAR1_CD68","IFNAR1","CD68",-0.00695993396376051,0.000381576961170817,0.00695993396376051
"COL6A2_CD68","COL6A2","CD68",-0.00121543571448252,0.000116831638751723,0.00121543571448252
"NECTIN4_CD68","NECTIN4","CD68",-0.018328698939405,0.000137516398970943,0.018328698939405
"ARF1_CD68","ARF1","CD68",-0.000180027024578366,0.000144922878624757,0.000180027024578366
"CALM2_CD68","CALM2","CD68",-7.82348956620955e-05,9.95874637190508e-05,7.82348956620955e-05
"IL2RG_CD68","IL2RG","CD68",8.14253206641481e-05,0.000106454671637537,8.14253206641481e-05
"NTRK2_CD68","NTRK2","CD68",-0.888969278939335,0.00778531518658777,0.888969278939335
"ADAM12_CD68","ADAM12","CD68",-0.0221674297685381,0.000166971455161643,0.0221674297685381
"SCGB1A1_CD68","SCGB1A1","CD68",0.00858644157242555,0.00114598664454208,0.00858644157242555
"ESAM_CD68","ESAM","CD68",-0.0296508887740958,0.000258170016904739,0.0296508887740958
"LRP8_CD68","LRP8","CD68",-0.000481084403303707,1.8003884676224e-05,0.000481084403303707
"CD1B_CD68","CD1B","CD68",-7.06752381147605e-05,5.32346215828134e-07,7.06752381147605e-05
"IFNAR2_CD68","IFNAR2","CD68",-0.000489294335924463,0.000122206654773553,0.000489294335924463
"PTGIR_CD68","PTGIR","CD68",-0.892157595730216,0.0128544691880617,0.892157595730216
"CALM3_CD68","CALM3","CD68",-0.000534903491770368,0.000386892995138065,0.000534903491770368
"AZGP1_CD68","AZGP1","CD68",0.971637944292297,0.0168780740278652,0.971637944292297
"ADCY9_CD68","ADCY9","CD68",-0.738848018135211,0.00693141553191119,0.738848018135211
"ADGRL4_CD68","ADGRL4","CD68",8.1056542418227e-05,1.2046313872395e-06,8.1056542418227e-05
"TGFA_CD68","TGFA","CD68",-0.0341814246062905,0.000286505079000958,0.0341814246062905
"ADORA1_CD68","ADORA1","CD68",-0.795989230968669,0.00645450236870002,0.795989230968669
"GDNF_CD68","GDNF","CD68",0.000425371300976461,1.5797656040845e-06,0.000425371300976461
"IL7R_CD68","IL7R","CD68",2.74582439466406e-05,3.40260815021758e-05,2.74582439466406e-05
"SEMA4C_CD68","SEMA4C","CD68",0.00133325642259143,8.30421187712163e-05,0.00133325642259143
"GPR25_CD68","GPR25","CD68",-0.0100674866715665,0.000269596767238074,0.0100674866715665
"HSPA4_CD68","HSPA4","CD68",-0.000124613225302194,2.80282240101256e-05,0.000124613225302194
"PTGER4_CD68","PTGER4","CD68",0.00024017347989095,0.000128241392274631,0.00024017347989095
"COL8A2_CD68","COL8A2","CD68",-0.807328295565764,0.00673997807644768,0.807328295565764
"CCL19_CD68","CCL19","CD68",-0.912553828279412,0.00679513821692627,0.912553828279412
"C1QA_CD68","C1QA","CD68",-0.000545360965410389,8.33675267765498e-05,0.000545360965410389
"SPTBN2_CD68","SPTBN2","CD68",0.0154349149275752,0.00012399693091527,0.0154349149275752
"GPR171_CD68","GPR171","CD68",0.00200945620798876,0.000937136576437949,0.00200945620798876
"CCR8_CD68","CCR8","CD68",-0.0170528109129026,8.17722347755031e-05,0.0170528109129026
"FZD2_CD68","FZD2","CD68",7.03535460558799e-05,2.61282582838385e-07,7.03535460558799e-05
"CXCR2_CD68","CXCR2","CD68",0.00549361979998504,0.000222660694735831,0.00549361979998504
"F2R_CD68","F2R","CD68",0.000844978168404269,0.000158357597999565,0.000844978168404269
"ATP6AP2_CD68","ATP6AP2","CD68",-0.00098856704330754,0.000432255440427634,0.00098856704330754
"EPGN_CD68","EPGN","CD68",0.0489222729321445,0.000384739326418277,0.0489222729321445
"EFNA5_CD68","EFNA5","CD68",0.00077694846224519,6.24164274631845e-06,0.00077694846224519
"SEMA4B_CD68","SEMA4B","CD68",0.0051890946281409,0.000205922343906923,0.0051890946281409
"IFNLR1_CD68","IFNLR1","CD68",2.15335364449973e-07,1.05548168471491e-09,2.15335364449973e-07
"P4HB_CD68","P4HB","CD68",-0.00260062772950923,0.00165720491971475,0.00260062772950923
"LAMP1_CD68","LAMP1","CD68",-0.000297794912598655,0.000100959912566221,0.000297794912598655
"COL4A1_CD68","COL4A1","CD68",-1.74252065198187,0.0189685789075583,1.74252065198187
"SEMA4D_CD68","SEMA4D","CD68",0.000694632334272483,0.000313568797083388,0.000694632334272483
"HMGB1_CD68","HMGB1","CD68",-0.000307893287349561,0.000449832723451096,0.000307893287349561
"FAM3C_CD68","FAM3C","CD68",0.00518432211704122,0.000805192834587389,0.00518432211704122
"IGF2R_CD68","IGF2R","CD68",-0.000646251197118437,0.000117632791223444,0.000646251197118437
"LRP10_CD68","LRP10","CD68",-0.000201698293060211,7.42492276728584e-05,0.000201698293060211
"SPN_CD68","SPN","CD68",0.000965410241728517,0.000416149939139937,0.000965410241728517
"CD247_CD68","CD247","CD68",0.000790756775881343,0.000733743529823892,0.000790756775881343
"BMPR2_CD68","BMPR2","CD68",-0.00129101848977296,6.35410170704581e-05,0.00129101848977296
"AGER_CD68","AGER","CD68",0.046380845205305,0.00262475997337278,0.046380845205305
"ITGA1_CD68","ITGA1","CD68",0.00572441652455735,0.000727395839871383,0.00572441652455735
"TNFRSF25_CD68","TNFRSF25","CD68",0.00480632919527461,0.000933285703353562,0.00480632919527461
"CKLF_CD68","CKLF","CD68",-0.000156334274324145,8.25031548870545e-05,0.000156334274324145
"LTA_CD68","LTA","CD68",0.000183654542793051,1.90159960597358e-05,0.000183654542793051
"TNFSF12_CD68","TNFSF12","CD68",-0.000572391873232876,6.64366803064381e-05,0.000572391873232876
"MIF_CD68","MIF","CD68",-0.000593512379438426,0.000477797485061729,0.000593512379438426
"CRLF1_RHBDF2","CRLF1","RHBDF2",-2.16923889444534,0.0141763511841366,2.16923889444534
"HFE_RHBDF2","HFE","RHBDF2",0.963515533140597,0.00774043585981677,0.963515533140597
"FYN_RHBDF2","FYN","RHBDF2",0.000386388777593023,0.000353712502322744,0.000386388777593023
"CDH1_RHBDF2","CDH1","RHBDF2",0.982061451600061,0.0248076611205997,0.982061451600061
"PTGS2_RHBDF2","PTGS2","RHBDF2",0.00339495418287473,7.87568163405653e-05,0.00339495418287473
"EPHA6_RHBDF2","EPHA6","RHBDF2",-0.637583469369345,0.00436800800432816,0.637583469369345
"MMP2_RHBDF2","MMP2","RHBDF2",-0.00816368494866967,4.8760857300744e-05,0.00816368494866967
"KCND1_RHBDF2","KCND1","RHBDF2",0.000704350215992261,5.65842218647515e-06,0.000704350215992261
"IL27RA_RHBDF2","IL27RA","RHBDF2",0.000443990139569843,0.000143702717699624,0.000443990139569843
"ATP1A3_RHBDF2","ATP1A3","RHBDF2",0.951442137722344,0.0196382935558768,0.951442137722344
"MS4A4A_RHBDF2","MS4A4A","RHBDF2",-0.938237286314623,0.00591183463784504,0.938237286314623
"LTBR_RHBDF2","LTBR","RHBDF2",0.00353082357808684,8.840185725329e-05,0.00353082357808684
"CD86_RHBDF2","CD86","RHBDF2",0.00505527439812202,0.00015258614130931,0.00505527439812202
"ADGRL2_RHBDF2","ADGRL2","RHBDF2",-0.00010959044615055,6.90529576025032e-07,0.00010959044615055
"CD160_RHBDF2","CD160","RHBDF2",-0.000589683341182658,4.51182649228161e-05,0.000589683341182658
"TSPAN1_RHBDF2","TSPAN1","RHBDF2",-1.85289136374245e-06,1.16750714388719e-08,1.85289136374245e-06
"TECTB_RHBDF2","TECTB","RHBDF2",-0.01726448811347,0.000118276940813502,0.01726448811347
"CRHR1_RHBDF2","CRHR1","RHBDF2",-0.0021142053777182,1.2627933019902e-05,0.0021142053777182
"TNFRSF10B_RHBDF2","TNFRSF10B","RHBDF2",0.0477345110930271,0.00109042562466868,0.0477345110930271
"ADGRB2_RHBDF2","ADGRB2","RHBDF2",-1.12495770521911,0.00622338613941866,1.12495770521911
"GRM4_RHBDF2","GRM4","RHBDF2",0.0172570539193287,0.00013808833749908,0.0172570539193287
"CANX_RHBDF2","CANX","RHBDF2",0.000292254629402712,0.000116433858881281,0.000292254629402712
"IL17B_RHBDF2","IL17B","RHBDF2",-2.22273433737328e-05,1.72644919375387e-07,2.22273433737328e-05
"NECTIN2_RHBDF2","NECTIN2","RHBDF2",-0.954240699568882,0.0128051329902998,0.954240699568882
"EDA2R_RHBDF2","EDA2R","RHBDF2",0.016977214215816,0.000114103632589404,0.016977214215816
"KREMEN2_RHBDF2","KREMEN2","RHBDF2",-0.928701026558329,0.00430456855842933,0.928701026558329
"ITGB4_RHBDF2","ITGB4","RHBDF2",4.22424459752577e-06,2.8391092166041e-08,4.22424459752577e-06
"GUCY2D_RHBDF2","GUCY2D","RHBDF2",-0.0399052062159643,0.000213232228347234,0.0399052062159643
"IL15RA_RHBDF2","IL15RA","RHBDF2",0.964443840420174,0.0246372612042507,0.964443840420174
"ANXA1_RHBDF2","ANXA1","RHBDF2",-0.000609470128709666,0.000708710337134022,0.000609470128709666
"HTR2B_RHBDF2","HTR2B","RHBDF2",0.978032439683181,0.0052783423876942,0.978032439683181
"IL18BP_RHBDF2","IL18BP","RHBDF2",0.00774295865104975,0.000195559462239104,0.00774295865104975
"TRPC3_RHBDF2","TRPC3","RHBDF2",-0.933902719026184,0.00502624919301453,0.933902719026184
"PDGFC_RHBDF2","PDGFC","RHBDF2",-0.941245133000575,0.0078124440843799,0.941245133000575
"ITGB1_RHBDF2","ITGB1","RHBDF2",0.0019564240645346,0.00093221273374284,0.0019564240645346
"PIGF_RHBDF2","PIGF","RHBDF2",7.02792265486699e-05,4.40240318177346e-06,7.02792265486699e-05
"APCDD1_RHBDF2","APCDD1","RHBDF2",0.0156369341104293,0.000125619859112637,0.0156369341104293
"ITGAD_RHBDF2","ITGAD","RHBDF2",0.00241392784379692,1.93923740743776e-05,0.00241392784379692
"HCRT_RHBDF2","HCRT","RHBDF2",-3.4502884788182e-05,1.84365091812222e-07,3.4502884788182e-05
"ADCY9_RHBDF2","ADCY9","RHBDF2",0.902465410595175,0.00846637279991629,0.902465410595175
"S100A9_RHBDF2","S100A9","RHBDF2",-0.00101465055914775,0.000161086819520935,0.00101465055914775
"S100A12_RHBDF2","S100A12","RHBDF2",0.00791646573884216,0.00019438048033465,0.00791646573884216
"CXCR1_RHBDF2","CXCR1","RHBDF2",-0.00154833444149869,1.01186332447685e-05,0.00154833444149869
"PF4_RHBDF2","PF4","RHBDF2",0.983502996001996,0.00642806924734935,0.983502996001996
"NPR1_RHBDF2","NPR1","RHBDF2",-3.39007540486825e-06,2.2154728832854e-08,3.39007540486825e-06
"SDC2_RHBDF2","SDC2","RHBDF2",-0.0108134758082672,5.01209179708812e-05,0.0108134758082672
"PDGFD_RHBDF2","PDGFD","RHBDF2",0.00411483781926901,0.000173067710901461,0.00411483781926901
"FPR1_RHBDF2","FPR1","RHBDF2",0.968840467917075,0.0226297396560443,0.968840467917075
"NPTX1_RHBDF2","NPTX1","RHBDF2",-0.0160313671225805,0.00010476775558168,0.0160313671225805
"COL8A2_RHBDF2","COL8A2","RHBDF2",0.983554805628913,0.00821120461568614,0.983554805628913
"SPTBN2_RHBDF2","SPTBN2","RHBDF2",6.85103290120099e-05,5.50380133181543e-07,6.85103290120099e-05
"LEP_RHBDF2","LEP","RHBDF2",-0.0186533429389183,8.64590338852441e-05,0.0186533429389183
"NPW_RHBDF2","NPW","RHBDF2",-0.0317922708777797,0.000178030893926563,0.0317922708777797
"PROS1_RHBDF2","PROS1","RHBDF2",-0.000158763937494842,1.93743270281128e-06,0.000158763937494842
"PTCH1_RHBDF2","PTCH1","RHBDF2",0.852996337446591,0.0181784538526532,0.852996337446591
"CD300LF_RHBDF2","CD300LF","RHBDF2",-0.0455159331152594,0.000340088975463934,0.0455159331152594
"FAT4_RHBDF2","FAT4","RHBDF2",0.00022665076142209,1.52331677498196e-06,0.00022665076142209
"LAMB3_RHBDF2","LAMB3","RHBDF2",0.964407413739757,0.0162797103831808,0.964407413739757
"CSF2RA_RHBDF2","CSF2RA","RHBDF2",1.66076873432708e-05,1.11620047357998e-07,1.66076873432708e-05
"DDR1_RHBDF2","DDR1","RHBDF2",-0.00972220982526641,8.06954723838729e-05,0.00972220982526641
"ADGRG1_RHBDF2","ADGRG1","RHBDF2",0.000275273625666434,8.84441430313639e-05,0.000275273625666434
"TNF_RHBDF2","TNF","RHBDF2",0.00162034475393295,0.000234164106030293,0.00162034475393295
"APOC2_RHBDF2","APOC2","RHBDF2",-0.029832336295009,0.000138274141158086,0.029832336295009
"AQP1_RHBDF2","AQP1","RHBDF2",0.957036882626543,0.0212728770795228,0.957036882626543
"PECAM1_RHBDF2","PECAM1","RHBDF2",0.00255710861635935,0.000289615776447171,0.00255710861635935
"CRLF1_LDLR","CRLF1","LDLR",0.615442389663165,0.00402202241155192,0.615442389663165
"CD9_LDLR","CD9","LDLR",0.0146497547654802,0.00265112543663959,0.0146497547654802
"GRN_LDLR","GRN","LDLR",0.00784620629880317,0.001582410999649,0.00784620629880317
"TFRC_LDLR","TFRC","LDLR",0.0306854830600637,0.00289486428998197,0.0306854830600637
"SEMA3C_LDLR","SEMA3C","LDLR",0.681610955517516,0.0051636892323074,0.681610955517516
"EPHA6_LDLR","EPHA6","LDLR",0.625231309125533,0.00428338483354696,0.625231309125533
"PILRA_LDLR","PILRA","LDLR",0.771021219262835,0.00583523260424203,0.771021219262835
"TGFB1_LDLR","TGFB1","LDLR",0.00341298844097152,0.00172511333086743,0.00341298844097152
"NRXN2_LDLR","NRXN2","LDLR",0.74417070168506,0.00658233128965574,0.74417070168506
"IL18R1_LDLR","IL18R1","LDLR",0.0273464491415239,0.001794979225235,0.0273464491415239
"KISS1R_LDLR","KISS1R","LDLR",0.853285782542728,0.00428689319324229,0.853285782542728
"TMED5_LDLR","TMED5","LDLR",0.029544785417003,0.0050681931059765,0.029544785417003
"FGF23_LDLR","FGF23","LDLR",0.916627400661696,0.00984939012759221,0.916627400661696
"TECTB_LDLR","TECTB","LDLR",0.000253150317995767,1.73430251633951e-06,0.000253150317995767
"LRRC4_LDLR","LRRC4","LDLR",0.000189157705412938,9.50325080265179e-07,0.000189157705412938
"APOC1_LDLR","APOC1","LDLR",0.00900475852663242,0.00174250093256397,0.00900475852663242
"IL2RA_LDLR","IL2RA","LDLR",0.0334676678040276,0.00210958223132249,0.0334676678040276
"GDF11_LDLR","GDF11","LDLR",0.00409901072905636,0.000324757200800187,0.00409901072905636
"TLR4_LDLR","TLR4","LDLR",0.000142531649161294,1.07870614393408e-06,0.000142531649161294
"TNFRSF11A_LDLR","TNFRSF11A","LDLR",0.610059723741106,0.00452459199710735,0.610059723741106
"TRPM2_LDLR","TRPM2","LDLR",0.177144344808099,0.00502949323116221,0.177144344808099
"EPHA2_LDLR","EPHA2","LDLR",0.83946956866578,0.0061894112886091,0.83946956866578
"PTPRF_LDLR","PTPRF","LDLR",0.000667001599234011,5.05301293650931e-06,0.000667001599234011
"AHSG_LDLR","AHSG","LDLR",5.33133631497208e-05,3.46454546246814e-07,5.33133631497208e-05
"SEMA3D_LDLR","SEMA3D","LDLR",2.69819086718104e-15,1.75340747112743e-17,2.69819086718104e-15
"GRIN2C_LDLR","GRIN2C","LDLR",0.000602470352902146,6.47369426416642e-06,0.000602470352902146
"PROK2_LDLR","PROK2","LDLR",0.0705534706262044,0.00145488247201824,0.0705534706262044
"CXCR1_LDLR","CXCR1","LDLR",0.0059192512378489,3.86833301347095e-05,0.0059192512378489
"SYK_LDLR","SYK","LDLR",0.0119528440315292,0.000548795278663862,0.0119528440315292
"ARF4_LDLR","ARF4","LDLR",0.0170362643462605,0.00547116256604738,0.0170362643462605
"NPR1_LDLR","NPR1","LDLR",0.00615231588921447,4.02064479226245e-05,0.00615231588921447
"ALCAM_LDLR","ALCAM","LDLR",0.00220457765472639,1.10757604724855e-05,0.00220457765472639
"INSR_LDLR","INSR","LDLR",0.00579551795723619,3.76619186169282e-05,0.00579551795723619
"NPTX1_LDLR","NPTX1","LDLR",9.33356501718194e-06,6.09964609349195e-08,9.33356501718194e-06
"DLK2_LDLR","DLK2","LDLR",0.771177319506309,0.00587958743494592,0.771177319506309
"PTCH1_LDLR","PTCH1","LDLR",0.119562522391582,0.00254803180317088,0.119562522391582
"CD300LF_LDLR","CD300LF","LDLR",0.0159272162530879,0.000119006033421058,0.0159272162530879
"LAMA2_LDLR","LAMA2","LDLR",0.788409012944841,0.00638600503037165,0.788409012944841
"ADA_LDLR","ADA","LDLR",0.0143731206297944,0.00237191205390621,0.0143731206297944
"DPP4_LDLR","DPP4","LDLR",0.0458848691352056,0.00318616733105306,0.0458848691352056
"MMP2_NECTIN2","MMP2","NECTIN2",0.965287377687908,0.00576556302375677,0.965287377687908
"CRHR1_NECTIN2","CRHR1","NECTIN2",7.41793734385705e-16,4.43065829418878e-18,7.41793734385705e-16
"CCL19_NECTIN2","CCL19","NECTIN2",0.97215593006225,0.00723895260582354,0.97215593006225
"CD9_APOE","CD9","APOE",0.0412443423056088,0.00746387408897257,0.0412443423056088
"MARCO_APOE","MARCO","APOE",0.0550270383225678,0.00159284870555897,0.0550270383225678
"IL17RB_APOE","IL17RB","APOE",0.432365564609427,0.00241217443920512,0.432365564609427
"LYZ_APOE","LYZ","APOE",0.0595037557088314,0.0187123146815535,0.0595037557088314
"EFNB1_APOE","EFNB1","APOE",0.476919996147109,0.00347694324013125,0.476919996147109
"TIMP3_APOE","TIMP3","APOE",0.233419443895964,0.00195866829517674,0.233419443895964
"JAG1_APOE","JAG1","APOE",0.191317944969422,0.0028027120189091,0.191317944969422
"NAMPT_APOE","NAMPT","APOE",0.00287593464110272,0.000631587228516697,0.00287593464110272
"SMAP1_APOE","SMAP1","APOE",0.0277391234517569,0.00453452700679244,0.0277391234517569
"FN1_APOE","FN1","APOE",0.0142006535470778,0.0022933983151738,0.0142006535470778
"SPP1_APOE","SPP1","APOE",0.0911557603936618,0.0210054594050374,0.0911557603936618
"APOC1_APOE","APOC1","APOE",0.0440996644422909,0.0085336776315742,0.0440996644422909
"ULBP2_APOE","ULBP2","APOE",0.185538645614237,0.00286736076256642,0.185538645614237
"IL13RA1_APOE","IL13RA1","APOE",0.029737765759501,0.000837477263633324,0.029737765759501
"EDNRB_APOE","EDNRB","APOE",0.0989409627780481,0.00166826850275798,0.0989409627780481
"GPNMB_APOE","GPNMB","APOE",0.0387312973048084,0.00194848534094192,0.0387312973048084
"IL18BP_APOE","IL18BP","APOE",0.0483751756295502,0.00122178404382341,0.0483751756295502
"XCL2_APOE","XCL2","APOE",0.0126249086986959,0.00313156088199148,0.0126249086986959
"EGFR_APOE","EGFR","APOE",0.000904329521058339,6.59293474900776e-06,0.000904329521058339
"LCN2_APOE","LCN2","APOE",0.187851825834973,0.00524503906575559,0.187851825834973
"ADAM12_APOE","ADAM12","APOE",0.444158982963252,0.00334553317560282,0.444158982963252
"CD1B_APOE","CD1B","APOE",0.00267643265810861,2.01596603770817e-05,0.00267643265810861
"TGFA_APOE","TGFA","APOE",0.162350066911968,0.0013608010573633,0.162350066911968
"CXCL5_APOE","CXCL5","APOE",0.708417695282882,0.0126403699759643,0.708417695282882
"CXCL1_APOE","CXCL1","APOE",0.576559272704606,0.00910230357604419,0.576559272704606
"COL8A2_APOE","COL8A2","APOE",0.107137831601439,0.000894439895291667,0.107137831601439
"C1QB_APOE","C1QB","APOE",0.165519879064833,0.0275152696339575,0.165519879064833
"GPR171_APOE","GPR171","APOE",0.00820305545333801,0.00382560379933138,0.00820305545333801
"NECTIN3_APOE","NECTIN3","APOE",0.0956686795097351,0.00230707798988526,0.0956686795097351
"SFTPA2_APOE","SFTPA2","APOE",0.294056642567297,0.0132925008276102,0.294056642567297
"ROR1_APOE","ROR1","APOE",0.415954786161291,0.00302986951540685,0.415954786161291
"FPR3_APOE","FPR3","APOE",0.00283720226839494,2.38075202192048e-05,0.00283720226839494
"COL4A1_APOE","COL4A1","APOE",0.596529401180427,0.00649364758122084,0.596529401180427
"CXCL17_APOE","CXCL17","APOE",0.370949265954291,0.0024679241411522,0.370949265954291
"PLXNB2_APOE","PLXNB2","APOE",0.209617994295516,0.00397685657896224,0.209617994295516
"SPTAN1_APOE","SPTAN1","APOE",0.0083195107818137,0.00311221532130317,0.0083195107818137
"MICB_APOE","MICB","APOE",0.0732192165967716,0.00252136830953304,0.0732192165967716
"ANG_APOE","ANG","APOE",0.004137861122434,3.01667121833386e-05,0.004137861122434
"CD9_APOC1","CD9","APOC1",0.00112919956649961,0.000204348109692838,0.00112919956649961
"FAP_APOC1","FAP","APOC1",0.195163500158493,0.00156528647454894,0.195163500158493
"RETN_APOC1","RETN","APOC1",0.085397372359989,0.00355694485188236,0.085397372359989
"OPRD1_APOC1","OPRD1","APOC1",1.95779526243843e-06,1.5702272411297e-08,1.95779526243843e-06
"SLPI_APOC1","SLPI","APOC1",0.00563402286098888,0.000706976850041784,0.00563402286098888
"APOE_APOC1","APOE","APOC1",0.0598973874580778,0.0120262753838222,0.0598973874580778
"IL1RN_APOC1","IL1RN","APOC1",0.410442865012706,0.00426818024769319,0.410442865012706
"ERBB2_APOC1","ERBB2","APOC1",0.376875965622298,0.00699864413657402,0.376875965622298
"TRPM2_APOC1","TRPM2","APOC1",0.208270693891926,0.00591323446601501,0.208270693891926
"SERPING1_APOC1","SERPING1","APOC1",0.0384958224268476,0.00400503948152854,0.0384958224268476
"S100A12_APOC1","S100A12","APOC1",0.409089295971827,0.0100447568996108,0.409089295971827
"GALR1_APOC1","GALR1","APOC1",0.00080936062003557,6.49138404745449e-06,0.00080936062003557
"C1QB_APOC1","C1QB","APOC1",0.0612504944653508,0.0101820027899321,0.0612504944653508
"OLR1_APOC1","OLR1","APOC1",0.40961010340748,0.0042535087156993,0.40961010340748
"SFTPA2_APOC1","SFTPA2","APOC1",0.248263211967244,0.0112224601414488,0.248263211967244
"PVR_GDF15","PVR","GDF15",0.969461444911666,0.00796469921297791,0.969461444911666
"OXT_COL5A1","OXT","COL5A1",0.969461444911666,0.00570676899083475,0.969461444911666
"CD99_PLXNA3","CD99","PLXNA3",-0.000607963747015427,0.000729720655473647,0.000607963747015427
"EPHA6_PLXNA3","EPHA6","PLXNA3",0.828762186011395,0.00567775050028035,0.828762186011395
"LGALS8_PLXNA3","LGALS8","PLXNA3",0.0422297695971579,0.00648369095916617,0.0422297695971579
