"RG","TG","COEF","RE","absCOEF"
"CP_CCN1","CP","CCN1",-0.0470740449832246,0.00118990557833475,0.0470740449832246
"CDON_CCN1","CDON","CCN1",0.000900848254490597,5.73378212885692e-06,0.000900848254490597
"NOTCH3_CCN1","NOTCH3","CCN1",-0.535156235222345,0.00303851568287417,0.535156235222345
"EDN1_CCN1","EDN1","CCN1",0.0144338111829611,0.000362989223371747,0.0144338111829611
"CEACAM6_CCN1","CEACAM6","CCN1",0.886467797590501,0.00425047770623296,0.886467797590501
"ATRN_CCN1","ATRN","CCN1",0.00187465292163333,0.000175499839353266,0.00187465292163333
"DLL3_CCN1","DLL3","CCN1",-0.387555965849971,0.00216667741447226,0.387555965849971
"IL12RB1_CCN1","IL12RB1","CCN1",0.0030168803237692,0.000197858244245692,0.0030168803237692
"CD40_CCN1","CD40","CCN1",-0.00032173720229885,0.000118541826828246,0.00032173720229885
"CD40LG_CCN1","CD40LG","CCN1",0.619164835996696,0.00642700711068253,0.619164835996696
"MGRN1_CCN1","MGRN1","CCN1",0.00779858270333416,0.00106531019522813,0.00779858270333416
"COMP_CCN1","COMP","CCN1",-0.0120697165238794,0.000562198054687479,0.0120697165238794
"TSPAN12_CCN1","TSPAN12","CCN1",0.0980871858101375,0.000702304091077062,0.0980871858101375
"TFR2_CCN1","TFR2","CCN1",0.954955127912955,0.00798150944494174,0.954955127912955
"TSPAN14_CCN1","TSPAN14","CCN1",-0.00341127206251379,0.00150241990200571,0.00341127206251379
"AREG_CCN1","AREG","CCN1",0.00151661374010591,0.00112862365127229,0.00151661374010591
"SELPLG_CCN1","SELPLG","CCN1",0.00268837285229344,0.00130829146979916,0.00268837285229344
"LTBR_CCN1","LTBR","CCN1",0.000611810948023793,0.000149628727302935,0.000611810948023793
"IFNG_CCN1","IFNG","CCN1",0.0099777538302011,0.000223462130237557,0.0099777538302011
"KLRB1_CCN1","KLRB1","CCN1",-0.0078695341261795,0.000173559047317942,0.0078695341261795
"FGF1_CCN1","FGF1","CCN1",0.94243021145419,0.00539464471385401,0.94243021145419
"VIPR1_CCN1","VIPR1","CCN1",0.350214009441257,0.00785278144508142,0.350214009441257
"CCL20_CCN1","CCL20","CCN1",-0.00199189233102194,0.000722741531327538,0.00199189233102194
"RTN4_CCN1","RTN4","CCN1",0.000984983633916831,0.00142800485113009,0.000984983633916831
"TPO_CCN1","TPO","CCN1",-0.0519461241757144,0.00052061409932933,0.0519461241757144
"OPRD1_CCN1","OPRD1","CCN1",-0.176378259496824,0.000931169945367653,0.176378259496824
"LGALS8_CCN1","LGALS8","CCN1",-0.00141068323188393,0.000515680437797399,0.00141068323188393
"CD160_CCN1","CD160","CCN1",0.213070009900964,0.00432537878985182,0.213070009900964
"CSF3R_CCN1","CSF3R","CCN1",6.29290560127115e-05,2.46719002622733e-05,6.29290560127115e-05
"TNFRSF10B_CCN1","TNFRSF10B","CCN1",-0.00352817180866244,0.000550189867128128,0.00352817180866244
"ADCY7_CCN1","ADCY7","CCN1",-0.0117970440516311,0.00316588881980027,0.0117970440516311
"A1BG_CCN1","A1BG","CCN1",-0.000853913690759991,0.000170141037142279,0.000853913690759991
"CCR2_CCN1","CCR2","CCN1",0.00145968814545616,0.000137134797460637,0.00145968814545616
"RAMP3_CCN1","RAMP3","CCN1",0.00655625010028262,0.000156093008921649,0.00655625010028262
"SFTPA1_CCN1","SFTPA1","CCN1",0.006636294954832,0.000581287087799435,0.006636294954832
"SLPI_CCN1","SLPI","CCN1",0.0100572627556593,0.00272269078099603,0.0100572627556593
"BMP4_CCN1","BMP4","CCN1",0.000212444246044753,1.35218003173985e-06,0.000212444246044753
"S1PR4_CCN1","S1PR4","CCN1",-0.000531143977646457,0.000129951294013334,0.000531143977646457
"KDR_CCN1","KDR","CCN1",-0.309694114044548,0.00197241781481275,0.309694114044548
"AFDN_CCN1","AFDN","CCN1",0.00074195089751374,5.96327702467802e-05,0.00074195089751374
"F12_CCN1","F12","CCN1",0.771074464024527,0.0154151218347244,0.771074464024527
"RAMP2_CCN1","RAMP2","CCN1",0.00236670404359547,6.71713359993728e-05,0.00236670404359547
"WNT2B_CCN1","WNT2B","CCN1",0.284471980351694,0.00586428053427978,0.284471980351694
"IL6ST_CCN1","IL6ST","CCN1",-0.00264541587136364,0.000554719900115429,0.00264541587136364
"TLR2_CCN1","TLR2","CCN1",0.00454655650121122,0.00256035006208345,0.00454655650121122
"ACTR2_CCN1","ACTR2","CCN1",-0.00291880937999478,0.0038491742555292,0.00291880937999478
"CXCL9_CCN1","CXCL9","CCN1",-0.00835031649796784,0.00169513611498702,0.00835031649796784
"MTTP_CCN1","MTTP","CCN1",-0.0183085573316104,0.00010235615280743,0.0183085573316104
"XCL1_CCN1","XCL1","CCN1",0.896741474825081,0.00527839236898346,0.896741474825081
"SFRP2_CCN1","SFRP2","CCN1",0.0122934139002264,0.000531454882130575,0.0122934139002264
"IL18_CCN1","IL18","CCN1",0.00704574072545476,0.002641770840083,0.00704574072545476
"RHBDL2_CCN1","RHBDL2","CCN1",-0.074958077858727,0.000408446322878279,0.074958077858727
"CD3G_CCN1","CD3G","CCN1",0.00217964943480571,0.000163334212977683,0.00217964943480571
"ASGR2_CCN1","ASGR2","CCN1",0.0234077069494805,0.00158976634782361,0.0234077069494805
"TNFSF13_CCN1","TNFSF13","CCN1",-0.00351270920251908,0.000580234922179291,0.00351270920251908
"ADCY9_CCN1","ADCY9","CCN1",-0.01428220121218,0.000479089046899828,0.01428220121218
"IL23R_CCN1","IL23R","CCN1",-0.000161052641494258,9.00383819666941e-07,0.000161052641494258
"VCAM1_CCN1","VCAM1","CCN1",-0.0553769237366244,0.00126029237738078,0.0553769237366244
"PIGR_CCN1","PIGR","CCN1",0.0322678753478567,0.0010168155316157,0.0322678753478567
"CXCR1_CCN1","CXCR1","CCN1",0.378440290052295,0.00472349853084258,0.378440290052295
"IL17RE_CCN1","IL17RE","CCN1",-0.091143807627901,0.00149193418026216,0.091143807627901
"PPBP_CCN1","PPBP","CCN1",-0.0288697010052664,0.000896515090107035,0.0288697010052664
"PF4_CCN1","PF4","CCN1",-0.0675815004665674,0.000930851925535577,0.0675815004665674
"F2RL1_CCN1","F2RL1","CCN1",-0.0133037008721891,8.47302399795402e-05,0.0133037008721891
"CSF2_CCN1","CSF2","CCN1",7.88349066776326e-05,7.30058944235928e-07,7.88349066776326e-05
"IL22RA2_CCN1","IL22RA2","CCN1",-0.252223261425597,0.00141008394164916,0.252223261425597
"FABP5_CCN1","FABP5","CCN1",-0.0025603489841727,0.00249909132340337,0.0025603489841727
"COL1A2_CCN1","COL1A2","CCN1",0.00330527979572182,0.000868293156190554,0.00330527979572182
"TSHR_CCN1","TSHR","CCN1",0.00119083923144817,8.52640696288258e-06,0.00119083923144817
"RSPO1_CCN1","RSPO1","CCN1",0.864932456243933,0.0058608130249357,0.864932456243933
"CHRNA7_CCN1","CHRNA7","CCN1",9.50661608377819e-07,6.05083765610383e-09,9.50661608377819e-07
"CLCF1_CCN1","CLCF1","CCN1",0.100365439927594,0.0041187682257872,0.100365439927594
"GAS1_CCN1","GAS1","CCN1",0.127757776524264,0.0026378140383983,0.127757776524264
"CCL13_CCN1","CCL13","CCN1",-0.00330739425782342,0.000400622590595928,0.00330739425782342
"CNTN2_CCN1","CNTN2","CCN1",-0.25333541732513,0.00262281376405445,0.25333541732513
"SEMA4B_CCN1","SEMA4B","CCN1",0.0345954470341334,0.00185351726270703,0.0345954470341334
"IL3RA_CCN1","IL3RA","CCN1",-0.00144164690888985,0.000260260868370275,0.00144164690888985
"SFTPA2_CCN1","SFTPA2","CCN1",0.0200262393764347,0.00186911179347074,0.0200262393764347
"NTF3_CCN1","NTF3","CCN1",0.0611668518188358,0.00027503068367439,0.0611668518188358
"CXCR3_CCN1","CXCR3","CCN1",0.838169167492394,0.0135589309634585,0.838169167492394
"TLR5_CCN1","TLR5","CCN1",0.0035835947309943,0.00035002849962527,0.0035835947309943
"APOD_CCN1","APOD","CCN1",0.0700186457613336,0.00267950555082861,0.0700186457613336
"SEMA4A_CCN1","SEMA4A","CCN1",0.0123606300559035,0.00252140953092272,0.0123606300559035
"ADA_CCN1","ADA","CCN1",0.00256592032214086,0.00024186859912646,0.00256592032214086
"NMB_CCN1","NMB","CCN1",0.00372129197378406,0.000698374363611757,0.00372129197378406
"CSF2RA_CCN1","CSF2RA","CCN1",-0.00841911894335061,0.00399730029059917,0.00841911894335061
"LRIG2_CCN1","LRIG2","CCN1",0.0735355132016493,0.00177962537078378,0.0735355132016493
"HSPA1A_CCN1","HSPA1A","CCN1",0.000104668662488883,0.000110191941538054,0.000104668662488883
"DDR1_CCN1","DDR1","CCN1",0.0389327130166175,0.000504580443500566,0.0389327130166175
"GPR20_CCN1","GPR20","CCN1",-0.713854675270028,0.00452307298501504,0.713854675270028
"GSTM2_CCN1","GSTM2","CCN1",0.0359687216934977,0.000456716249173377,0.0359687216934977
"TNFRSF25_CCN1","TNFRSF25","CCN1",-0.133631909515863,0.00144784820240613,0.133631909515863
"IL10RB_CCN1","IL10RB","CCN1",-0.00452062519771942,0.00155888048691808,0.00452062519771942
"PECAM1_CCN1","PECAM1","CCN1",-0.00173592532011924,0.000930452844800383,0.00173592532011924
"GIPR_PTPRF","GIPR","PTPRF",0.924010061156676,0.00469430133799748,0.924010061156676
"DSG2_PTPRF","DSG2","PTPRF",0.00268406042121174,1.36359861826482e-05,0.00268406042121174
"F7_PTPRF","F7","PTPRF",0.926273260807748,0.00423602970722202,0.926273260807748
"FGFR2_PTPRF","FGFR2","PTPRF",0.0110054378456827,0.000157783928690812,0.0110054378456827
"GAL_PTPRF","GAL","PTPRF",0.974586786474648,0.00673220065705446,0.974586786474648
"GP6_PTPRF","GP6","PTPRF",0.0243359501639823,0.000111293084028148,0.0243359501639823
"NPY_PTPRF","NPY","PTPRF",5.48549056762877e-15,2.5086226696103e-17,5.48549056762877e-15
"APLN_PTPRF","APLN","PTPRF",0.974060876996965,0.00659198685799108,0.974060876996965
"PRND_PTPRF","PRND","PTPRF",0.0277479555028637,0.0001409695306572,0.0277479555028637
"NTF3_PTPRF","NTF3","PTPRF",0.960960121369485,0.00432086189341344,0.960960121369485
"CD209_ITGA10","CD209","ITGA10",0.00473310975059738,0.00053747544006867,0.00473310975059738
"MFNG_ITGA10","MFNG","ITGA10",0.0122729331474281,0.0014949531169594,0.0122729331474281
"TGS1_ITGA10","TGS1","ITGA10",0.00880409601687902,0.000873212006895356,0.00880409601687902
"RBP4_ITGA10","RBP4","ITGA10",0.0102047133696219,0.00178327130901819,0.0102047133696219
"ITGB7_ITGA10","ITGB7","ITGA10",0.00403789220538941,0.000382329074311501,0.00403789220538941
"PTPRK_ITGA10","PTPRK","ITGA10",0.895968062054806,0.00507236619807577,0.895968062054806
"PIGA_ITGA10","PIGA","ITGA10",0.0195353065208704,0.00147240494663887,0.0195353065208704
"SPINT1_ITGA10","SPINT1","ITGA10",0.00762920451783987,0.000807722384072183,0.00762920451783987
"RNASE2_ITGA10","RNASE2","ITGA10",0.00309505188655588,0.000416966583163194,0.00309505188655588
"RYR1_ITGA10","RYR1","ITGA10",0.0331029043902648,0.00192509596162682,0.0331029043902648
"FAS_XCL1","FAS","XCL1",0.00748753899107881,0.000676048707794323,0.00748753899107881
"TSPAN17_XCL1","TSPAN17","XCL1",0.0018576577994877,0.000136118749838247,0.0018576577994877
"COL16A1_XCL1","COL16A1","XCL1",0.265356475887257,0.00339182074283089,0.265356475887257
"FLT3LG_XCL1","FLT3LG","XCL1",0.0465673390702048,0.0015702668442016,0.0465673390702048
"BMPR1A_XCL1","BMPR1A","XCL1",-0.0315944695603531,0.000788818196101214,0.0315944695603531
"PRG4_XCL1","PRG4","XCL1",0.0687501231451072,0.00189543306962213,0.0687501231451072
"F3_XCL1","F3","XCL1",0.0438892654693351,0.00133368472220006,0.0438892654693351
"CCN2_XCL1","CCN2","XCL1",-0.0017079860097611,0.000142687300099824,0.0017079860097611
"ACVR1B_XCL1","ACVR1B","XCL1",0.000165738203256078,1.82692042000649e-05,0.000165738203256078
"IL10_XCL1","IL10","XCL1",0.0106332516706125,0.00106951444625385,0.0106332516706125
"CCN1_XCL1","CCN1","XCL1",0.00926068690114329,0.000783359238178649,0.00926068690114329
"SLC37A1_XCL1","SLC37A1","XCL1",0.0485783982912537,0.00193562596308532,0.0485783982912537
"TNFSF15_XCL1","TNFSF15","XCL1",0.0444224884224718,0.00160376956141494,0.0444224884224718
"GAS6_XCL1","GAS6","XCL1",0.00749568462198343,0.000717411826858039,0.00749568462198343
"CD24_XCL1","CD24","XCL1",-0.0042597380847752,0.000340527551579821,0.0042597380847752
"SEMA5A_XCL2","SEMA5A","XCL2",0.969461444911666,0.00500291395585601,0.969461444911666
"PTN_NECTIN4","PTN","NECTIN4",0.830666572499104,0.00600698578595574,0.830666572499104
"FGF1_CGN","FGF1","CGN",0.972151081985275,0.00556477246989682,0.972151081985275
"IL19_CGN","IL19","CGN",0.96798497017807,0.00481988501814552,0.96798497017807
"KISS1_CGN","KISS1","CGN",0.968395819367992,0.00488461507116599,0.968395819367992
"MARCO_S100A8","MARCO","S100A8",0.0890149305270291,0.087222632880505,0.0890149305270291
"LGALS1_S100A8","LGALS1","S100A8",0.018133457972532,0.0418698727945392,0.018133457972532
"PLTP_S100A8","PLTP","S100A8",-0.0223084450044803,0.0136845868413582,0.0223084450044803
"RETN_S100A8","RETN","S100A8",0.0688803049712283,0.0262757203352903,0.0688803049712283
"CCRL2_S100A8","CCRL2","S100A8",0.0538260510137053,0.0139935295762306,0.0538260510137053
"GSTO1_S100A8","GSTO1","S100A8",0.0239937354797555,0.0327587846705356,0.0239937354797555
"S100A9_S100A8","S100A9","S100A8",0.447760120892785,0.792026902812771,0.447760120892785
"S100A12_S100A8","S100A12","S100A8",0.226849022099039,0.0633994500688374,0.226849022099039
"TSPAN15_EFNA3","TSPAN15","EFNA3",0.0143818678139274,0.000775431285531082,0.0143818678139274
"IL21R_EFNA3","IL21R","EFNA3",0.0641980570851914,0.00138168216976997,0.0641980570851914
"PLXNA1_EFNA3","PLXNA1","EFNA3",0.0160025428237277,0.000658512954631077,0.0160025428237277
"PDE1A_EFNA3","PDE1A","EFNA3",0.841297502187318,0.00439833190278481,0.841297502187318
"PDE1B_EFNA3","PDE1B","EFNA3",0.0455911347159952,0.00168892801972176,0.0455911347159952
"EDNRB_EFNA3","EDNRB","EFNA3",0.0160858124966647,0.000808569064619225,0.0160858124966647
"IL10_EFNA3","IL10","EFNA3",5.97632447155823e-05,6.01111076444948e-06,5.97632447155823e-05
"LMBR1L_EFNA3","LMBR1L","EFNA3",0.00701520091738537,0.000564290087045981,0.00701520091738537
"TNFRSF11A_EFNA3","TNFRSF11A","EFNA3",0.0347857376110017,0.00124478131786278,0.0347857376110017
"ROBO4_EFNA3","ROBO4","EFNA3",0.00631252653493021,0.000281338469407636,0.00631252653493021
"GHRL_EFNA3","GHRL","EFNA3",0.037452518849828,0.00126566513370139,0.037452518849828
"CD1A_EFNA3","CD1A","EFNA3",0.0108706072223212,0.000692056926450329,0.0108706072223212
"ADCY9_EFNA3","ADCY9","EFNA3",0.0427845008339611,0.00143518393433267,0.0427845008339611
"IL17RC_EFNA3","IL17RC","EFNA3",0.00953111361235516,0.000583475788242933,0.00953111361235516
"SEMA4C_EFNA3","SEMA4C","EFNA3",0.0329564092149364,0.0010663511282638,0.0329564092149364
"F8_EFNA3","F8","EFNA3",0.0311800002064291,0.000862619442038811,0.0311800002064291
"LAMB3_EFNA3","LAMB3","EFNA3",0.0187204324342955,0.000610471689837368,0.0187204324342955
"CFH_ACKR3","CFH","ACKR3",0.0420423643282704,0.00172374969605761,0.0420423643282704
"OSM_ACKR3","OSM","ACKR3",0.0127029781970344,0.00281939389492524,0.0127029781970344
"NTSR1_ACKR3","NTSR1","ACKR3",0.548669401315798,0.00287132425932173,0.548669401315798
"FZD3_ACKR3","FZD3","ACKR3",0.65505032830739,0.00687015083443273,0.65505032830739
"NPVF_ACKR3","NPVF","ACKR3",0.238645958782163,0.00138791007326929,0.238645958782163
"IL1A_ACKR3","IL1A","ACKR3",0.043623200151612,0.00192647705949175,0.043623200151612
"IL18R1_ACKR3","IL18R1","ACKR3",0.436759592576643,0.00726358037769088,0.436759592576643
"OPRD1_ACKR3","OPRD1","ACKR3",0.504510788476074,0.00266351014395352,0.504510788476074
"SERPINA7_ACKR3","SERPINA7","ACKR3",0.000129385765122844,7.52477886774388e-07,0.000129385765122844
"PLXNA3_ACKR3","PLXNA3","ACKR3",0.00217389032509488,0.000201689447911959,0.00217389032509488
"IL2RA_ACKR3","IL2RA","ACKR3",0.00459256804997344,0.000492194344673606,0.00459256804997344
"TLN1_ACKR3","TLN1","ACKR3",0.00445482914994724,0.00341157316526379,0.00445482914994724
"LMBR1L_ACKR3","LMBR1L","ACKR3",0.0229762717656362,0.00184816978833662,0.0229762717656362
"ITGAX_ACKR3","ITGAX","ACKR3",0.0164430697253205,0.00800734722657062,0.0164430697253205
"ITGA9_ACKR3","ITGA9","ACKR3",0.152165477694594,0.00188884191566214,0.152165477694594
"LRIG1_ACKR3","LRIG1","ACKR3",0.306413291524564,0.00320526434929538,0.306413291524564
"VEGFC_ACKR3","VEGFC","ACKR3",0.0762251388062303,0.00042429684489719,0.0762251388062303
"F11R_ACKR3","F11R","ACKR3",0.0265808097259717,0.0051565842977823,0.0265808097259717
"TNFSF13_ACKR3","TNFSF13","ACKR3",0.0213366509216334,0.00352442211219829,0.0213366509216334
"FGF11_ACKR3","FGF11","ACKR3",0.829874299603904,0.0103757012683861,0.829874299603904
"CTHRC1_ACKR3","CTHRC1","ACKR3",0.0107221674039685,0.000620460907757579,0.0107221674039685
"FGG_ACKR3","FGG","ACKR3",0.304370506009699,0.00176181458151794,0.304370506009699
"GRM7_ACKR3","GRM7","ACKR3",0.00131595500917935,7.65329202526481e-06,0.00131595500917935
"CCL26_ACKR2","CCL26","ACKR2",0.969461444911665,0.0048799209048323,0.969461444911665
"DSC1_ACKR2","DSC1","ACKR2",4.5102810375397e-16,2.27031356814445e-18,4.5102810375397e-16
"HFE_ITGA9","HFE","ITGA9",0.0610359831103017,0.00199744209567102,0.0610359831103017
"SCARF1_ITGA9","SCARF1","ITGA9",0.033138277131838,0.00159411568351332,0.033138277131838
"ICAM2_ITGA9","ICAM2","ITGA9",0.0102008007078527,0.00232141817562596,0.0102008007078527
"PLXNA3_ITGA9","PLXNA3","ITGA9",0.0123796343760843,0.00114855914939286,0.0123796343760843
"EPHB2_ITGA9","EPHB2","ITGA9",0.0301944001316545,0.00124216873123369,0.0301944001316545
"LYVE1_ITGA9","LYVE1","ITGA9",0.00472145434926955,0.000589993676712143,0.00472145434926955
"SLC40A1_ITGA9","SLC40A1","ITGA9",0.00632133728821326,0.00135901558280972,0.00632133728821326
"TNFRSF11A_ITGA9","TNFRSF11A","ITGA9",0.038450023923612,0.00137590503288198,0.038450023923612
"EDA_ITGA9","EDA","ITGA9",0.0711717860461727,0.00219975737333552,0.0711717860461727
"CD200R1_ITGA9","CD200R1","ITGA9",0.0527009448164485,0.00194278837509607,0.0527009448164485
"FADD_ITGA9","FADD","ITGA9",0.0288232955102239,0.00181722989607155,0.0288232955102239
"GFRA2_ITGA9","GFRA2","ITGA9",0.134065268696537,0.00320835361485959,0.134065268696537
"PTPRM_ITGA9","PTPRM","ITGA9",0.0275928453361446,0.00114362389979866,0.0275928453361446
"GAS6_ITGA9","GAS6","ITGA9",0.0103967044886195,0.000995068380893278,0.0103967044886195
"CLDN4_ITGA9","CLDN4","ITGA9",0.0090892375259465,0.000626903762975153,0.0090892375259465
"HLA-G_ITGA9","HLA-G","ITGA9",0.0320796854806767,0.00177317053919637,0.0320796854806767
"PLPP6_ITGA9","PLPP6","ITGA9",0.0879048088537846,0.00242961875569266,0.0879048088537846
"SORBS1_PTPRG","SORBS1","PTPRG",0.000223284900544009,6.26024040558935e-06,0.000223284900544009
"PSPN_PTPRG","PSPN","PTPRG",-0.949565212691696,0.00420355140699202,0.949565212691696
"FST_PTPRG","FST","PTPRG",0.95715185744167,0.0109189690536767,0.95715185744167
"TSLP_PTPRG","TSLP","PTPRG",-0.929034580026127,0.00416129956380717,0.929034580026127
"LRRC4C_PTPRG","LRRC4C","PTPRG",-7.92076628622322e-16,3.54784224403706e-18,7.92076628622322e-16
"HAS2_PTPRG","HAS2","PTPRG",0.000898759626454451,2.1689817555434e-05,0.000898759626454451
"THBS2_PTPRG","THBS2","PTPRG",0.0070768706666663,0.000134015423318503,0.0070768706666663
"PDCD1_PTPRG","PDCD1","PTPRG",0.978145792409889,0.0133976707367215,0.978145792409889
"CDH7_LRIG1","CDH7","LRIG1",0.96550439924291,0.00451103328400402,0.96550439924291
"FGG_LRIG1","FGG","LRIG1",0.972156400426387,0.00562721843269736,0.972156400426387
"GPR1_LRIG1","GPR1","LRIG1",1.96518169642308e-07,9.18172931022519e-10,1.96518169642308e-07
"OSTN_LRIG1","OSTN","LRIG1",1.04615108136547e-14,4.88783101541221e-17,1.04615108136547e-14
"DLL3_COL8A1","DLL3","COL8A1",0.962251900910467,0.00537958293626889,0.962251900910467
"NPR1_COL8A1","NPR1","COL8A1",0.973412769610868,0.00772638287335495,0.973412769610868
"OCLN_COL8A1","OCLN","COL8A1",2.28676745763157e-07,1.2784443639602e-09,2.28676745763157e-07
"SELE_SFRP2","SELE","SFRP2",0.975984849597807,0.00594926809409438,0.975984849597807
"IL20RA_SFRP2","IL20RA","SFRP2",0.979071541784762,0.00593141742873095,0.979071541784762
"HGF_SFRP2","HGF","SFRP2",0.00545580939915669,0.000199110004268575,0.00545580939915669
"FBLN1_SFRP2","FBLN1","SFRP2",0.00260432052954254,0.000171267334669394,0.00260432052954254
"DLL3_SFRP2","DLL3","SFRP2",-0.906270170358718,0.00506661045771723,0.906270170358718
"GLRA2_SFRP2","GLRA2","SFRP2",0.961466812988885,0.00411867803795337,0.961466812988885
"FGF9_SFRP2","FGF9","SFRP2",0.000215866117017748,1.30776148024638e-06,0.000215866117017748
"PLAT_SFRP2","PLAT","SFRP2",0.00246731814002789,0.000112624932633979,0.00246731814002789
"PTN_SFRP2","PTN","SFRP2",0.828733392370286,0.00599300594622225,0.828733392370286
"LIFR_SFRP2","LIFR","SFRP2",1.10968167683426,0.00808541215234628,1.10968167683426
"F12_SFRP2","F12","SFRP2",0.94456568854739,0.01888351365426,0.94456568854739
"LGR6_SFRP2","LGR6","SFRP2",0.0002373927313535,1.43817415184737e-06,0.0002373927313535
"MTTP_SFRP2","MTTP","SFRP2",-0.0165369315228227,9.24516694165528e-05,0.0165369315228227
"NECTIN4_SFRP2","NECTIN4","SFRP2",0.000162717660478717,1.00823264168972e-06,0.000162717660478717
"AZGP1_SFRP2","AZGP1","SFRP2",0.971302257400397,0.00419852606994589,0.971302257400397
"IL23R_SFRP2","IL23R","SFRP2",-1.59601009740879e-07,8.92268300848184e-10,1.59601009740879e-07
"IL22RA2_SFRP2","IL22RA2","SFRP2",-2.55363648482276e-16,1.42764064650722e-18,2.55363648482276e-16
"NLGN2_SFRP2","NLGN2","SFRP2",0.0036649117781024,2.23400421821305e-05,0.0036649117781024
"CD19_SFRP2","CD19","SFRP2",0.0093904838444981,0.000142286087186054,0.0093904838444981
"OCLN_SFRP2","OCLN","SFRP2",-9.43382149748576e-05,5.27408936305162e-07,9.43382149748576e-05
"GPR20_SFRP2","GPR20","SFRP2",-0.925451529743299,0.00586377726186269,0.925451529743299
"RTN4R_PDGFC","RTN4R","PDGFC",0.313609551841654,0.00206631363398351,0.313609551841654
"TNC_PDGFC","TNC","PDGFC",1.95243765660464e-14,8.95370189533283e-17,1.95243765660464e-14
"SCARF1_PDGFC","SCARF1","PDGFC",0.0310751720671749,0.00149487008522132,0.0310751720671749
"CCL24_PDGFC","CCL24","PDGFC",0.41931109021433,0.00312752138033919,0.41931109021433
"MS4A4A_PDGFC","MS4A4A","PDGFC",0.00432198338715696,0.00428244774127224,0.00432198338715696
"WNT5B_PDGFC","WNT5B","PDGFC",0.676903963849345,0.00766015781664166,0.676903963849345
"IL18R1_PDGFC","IL18R1","PDGFC",0.028043789607748,0.000466385451797913,0.028043789607748
"ACVR1C_PDGFC","ACVR1C","PDGFC",0.000474702198255519,2.17694119853773e-06,0.000474702198255519
"IL17C_PDGFC","IL17C","PDGFC",-0.224503489292656,0.00115728680353914,0.224503489292656
"ULBP2_PDGFC","ULBP2","PDGFC",0.619140199607944,0.00960597266997248,0.619140199607944
"FST_PDGFC","FST","PDGFC",0.321943834209091,0.00367266148565701,0.321943834209091
"CXCL14_PDGFC","CXCL14","PDGFC",0.00703049354986478,0.000268623544760597,0.00703049354986478
"SERPING1_PDGFC","SERPING1","PDGFC",0.0072775898692101,0.00537200973398241,0.0072775898692101
"KLRF1_PDGFC","KLRF1","PDGFC",0.190474696164949,0.00197633618744259,0.190474696164949
"DKK2_PDGFC","DKK2","PDGFC",0.415497914741912,0.00262240144978075,0.415497914741912
"GHRL_PDGFC","GHRL","PDGFC",0.0262550367249171,0.000887259003860827,0.0262550367249171
"ASGR2_PDGFC","ASGR2","PDGFC",0.0610966808540348,0.00414946442191421,0.0610966808540348
"ADRB2_PDGFC","ADRB2","PDGFC",0.0297730663138193,0.00239072796615614,0.0297730663138193
"SDC2_PDGFC","SDC2","PDGFC",0.000897641429352358,0.000244259922572603,0.000897641429352358
"IL3RA_PDGFC","IL3RA","PDGFC",0.020179441018985,0.00364299941299223,0.020179441018985
"THBS2_PDGFC","THBS2","PDGFC",0.0540799382277393,0.00102411731908096,0.0540799382277393
"TNFRSF4_PDGFC","TNFRSF4","PDGFC",0.0219776593915242,0.00271203573263783,0.0219776593915242
"TSPAN12_OSMR","TSPAN12","OSMR",0.975664246481529,0.00698575442003127,0.975664246481529
"PDE1A_OSMR","PDE1A","OSMR",0.966782677909357,0.00505437266157683,0.966782677909357
"PSPN_OSMR","PSPN","OSMR",0.960770619526218,0.00425315569223289,0.960770619526218
"TSHR_OSMR","TSHR","OSMR",8.13782411347155e-05,5.82668074341465e-07,8.13782411347155e-05
"LRRC4C_TSLP","LRRC4C","TSLP",0.969461444911665,0.00434237817899666,0.969461444911665
"IL20RA_CXCL14","IL20RA","CXCL14",0.958009286414728,0.00580381793956342,0.958009286414728
"CNTN1_CXCL14","CNTN1","CXCL14",1.3109175777123,0.00834382010735154,1.3109175777123
"RTN4R_CXCL14","RTN4R","CXCL14",0.672175895266959,0.00442883900910797,0.672175895266959
"TNC_CXCL14","TNC","CXCL14",1.87134276308881e-13,8.58180807361808e-16,1.87134276308881e-13
"CDON_CXCL14","CDON","CXCL14",0.0121345301923366,7.72347085228442e-05,0.0121345301923366
"GLRA2_CXCL14","GLRA2","CXCL14",0.966194256610627,0.00413892919790761,0.966194256610627
"FGF9_CXCL14","FGF9","CXCL14",6.92517451468958e-05,4.19541361998481e-07,6.92517451468958e-05
"CAV1_CXCL14","CAV1","CXCL14",0.000204212109447289,1.1733250981214e-05,0.000204212109447289
"MFAP2_CXCL14","MFAP2","CXCL14",0.0103179960806645,0.000403865235637798,0.0103179960806645
"ACVR1C_CXCL14","ACVR1C","CXCL14",5.49808344868945e-05,2.52137117048021e-07,5.49808344868945e-05
"BMP4_CXCL14","BMP4","CXCL14",0.00700710793538108,4.4599331857038e-05,0.00700710793538108
"LGR6_CXCL14","LGR6","CXCL14",0.0063924800104571,3.87269629732277e-05,0.0063924800104571
"FST_CXCL14","FST","CXCL14",1.1801406167569,0.0134627737209828,1.1801406167569
"FGF7_CXCL14","FGF7","CXCL14",0.000164804711360651,1.04896058136391e-06,0.000164804711360651
